user_id,age,gender,income_level,location,activity_level,price_sensitivity,primary_segment,category_preferences
839,25,F,Medium,Rural,Medium,0.11407163361490734,Movie Buff,"[0.008670885127267765, 0.06687479547890447, 0.004849371518619312, 0.40264338719322273, 0.1185418465255787, 0.01990145491555543, 0.04547055313328783, 0.10131943728073842, 0.05295975911234753, 0.17876850971447797]"
840,35,M,High,Urban,Medium,0.3634889865004928,Health Conscious,"[0.09860318234919874, 0.20424539198692906, 0.05669196118715279, 0.03416227448307994, 0.020100613755077233, 0.01387623521248783, 0.013213714164389566, 0.029042978434116008, 0.5300165148479463, 4.7133579622430785e-05]"
841,25,M,Medium,Urban,Medium,0.3284268559181334,Book Lover,"[0.1407149625931379, 0.28176896528622986, 0.015224709359947745, 0.011532885879912046, 0.05141184045670614, 0.06463157451601706, 0.2049476821826166, 0.030734385740986477, 0.06246279460704389, 0.1365701993774023]"
842,35,M,Medium,Urban,Low,0.11082037160495975,Travel Explorer,"[0.03088428264581461, 0.034498978866142595, 0.03113402020237628, 0.02448242322625223, 0.20823633568622055, 0.021129347750275546, 0.09337604624436682, 0.00910593106099435, 0.33790411356873523, 0.2092485207488219]"
843,55,M,High,Rural,Medium,0.19593849353620998,Health Conscious,"[0.02894942513794347, 0.06397534666824681, 0.16862287053373376, 0.03675231230644757, 0.15007113158518612, 0.08462437687662959, 0.27110599018465853, 0.03317804514289102, 0.1499999986745559, 0.012720502889707185]"
844,25,F,Medium,Urban,Medium,0.04926085214348723,Home Decorator,"[0.15034448688405608, 0.05278641236275174, 0.24716384591373936, 0.042113220557666704, 0.037327336369363785, 0.08651562951440284, 0.04150487501397815, 0.05959165315896297, 0.07319766379513076, 0.20945487642994753]"
845,35,M,Low,Suburban,Medium,0.16373266261943073,Foodie,"[0.00878245314997226, 0.023387563461028056, 0.022670752253259884, 0.050288557433360075, 0.0465909106393841, 0.04283002640692743, 0.05165196937730737, 0.6550723529576059, 0.026712460127175586, 0.07201295419397942]"
846,25,F,Low,Suburban,Medium,0.30255970767280094,Travel Explorer,"[0.010679525281943028, 0.2006023150433765, 0.0069786340883458645, 0.021052436544646915, 0.18021213029797079, 0.00013005452494845507, 0.03764013004600874, 0.09949262304234519, 0.10264775911672433, 0.34056439201369026]"
847,35,F,Medium,Suburban,Medium,0.17125203375243792,Fitness Guru,"[0.0037334862892521316, 0.08665146041548853, 0.2014517973251479, 0.09861547291867655, 0.07762734980545108, 0.19054838611096303, 0.03882734798229733, 0.1631327226459288, 0.11639582247918254, 0.02301615402761211]"
848,55,M,High,Urban,Medium,0.2963969867947098,Fitness Guru,"[0.12750204354105632, 0.06864425815712989, 0.14158766646163365, 0.11907187543435377, 0.028853017754991682, 0.17994733897624265, 0.15109943912389248, 0.12636784074760896, 0.0199663001084098, 0.036960219694680795]"
849,35,M,Low,Suburban,Medium,0.06759560176534025,Fashion Forward,"[0.18931344417685517, 0.07227861055689204, 0.5501080915883296, 0.05859827320460849, 0.013647905744515966, 0.012686063798258278, 0.021840000104258808, 0.0003982632928645124, 0.06371469608860887, 0.017414651444808443]"
850,55,M,Medium,Rural,Medium,0.3248746741410771,Movie Buff,"[0.1815417373791099, 0.031608702859748025, 0.2054005204334536, 0.027043299030047537, 0.16410991289386398, 0.05202234800065059, 0.2247340000428278, 0.005063702119712161, 0.08780225205078927, 0.020673525189797034]"
851,35,M,Medium,Urban,Medium,0.30689492302203164,Fashion Forward,"[0.2538951610497409, 0.18977900936133715, 0.11760450043939062, 0.1146012040546968, 0.01993477652373012, 0.10866282222195006, 0.0476097676334823, 0.07314766857173739, 0.030229395422958424, 0.04453569472097611]"
852,18,O,Medium,Urban,Medium,0.34536992697263774,Fashion Forward,"[0.14476138531107008, 0.0421457064090147, 0.15498159106947784, 0.016095868714982003, 0.13550137612694715, 0.008046058258925686, 0.1561002596314706, 0.08732761325813489, 0.03606833418437911, 0.21897180703559788]"
853,65,M,High,Suburban,Medium,0.21294745979975163,Health Conscious,"[0.09396780894124944, 0.05490345950251927, 0.21720176256998816, 0.16584477520687815, 0.08584419591714099, 0.0777840193457567, 0.010783494933651685, 0.0009333168954542203, 0.215406802226068, 0.07733036446129347]"
854,45,F,High,Urban,High,0.5872510850725355,Health Conscious,"[0.007097748944203997, 0.06354744363299335, 0.09560286700821526, 0.05571440381645623, 0.001963614050623987, 0.4306106992678205, 0.04651551068283429, 0.1533016491149669, 0.08012433061562263, 0.06552173286626284]"
855,35,M,Low,Urban,High,0.12547729291781043,Home Decorator,"[0.06554281904411279, 0.03792928883148699, 0.5272832755055711, 0.08288410609951773, 0.052774878210161705, 0.15616873213372684, 0.008751942197964204, 0.04606932114279685, 0.008449667333477092, 0.014145969501184835]"
856,18,M,Medium,Suburban,Medium,0.15622931213207186,Travel Explorer,"[0.2568616479810437, 0.008090281090022914, 0.09529564006936511, 0.11600579961370895, 0.07136333117521264, 0.12006435608321529, 0.01921692678082393, 0.19402196942961483, 0.015285347338007033, 0.10379470043898545]"
857,18,F,Medium,Rural,Medium,0.369584333245148,Travel Explorer,"[0.0034481384202737007, 0.028535695082666974, 0.08320885889176759, 0.11002657618478333, 0.014782214250508092, 0.09211888366827163, 0.2179065708383223, 0.16626211832472515, 0.10913118649797757, 0.17457975784070368]"
858,25,F,Medium,Suburban,Medium,0.28907023619924366,Music Fan,"[0.33619409340045653, 0.04062840950642609, 0.08359486165904306, 0.10506861212524639, 0.04551345669603771, 0.2597952275936933, 0.0527658762100395, 0.03542898179775299, 0.007620440235351299, 0.03339004077595332]"
859,45,O,Low,Urban,Low,0.2758486574207733,Fitness Guru,"[0.21223886024119448, 0.058201591558118757, 0.012124214440700611, 0.15658289865931957, 0.006165884121426442, 0.12227251389760957, 0.08469853734422073, 0.17455802881594523, 0.16910212966911217, 0.004055341252352652]"
860,45,M,Low,Suburban,Low,0.06429944469422406,Fitness Guru,"[0.03608594189976294, 0.12364756130452653, 0.09582340649870509, 0.052674378842003024, 0.2401139313639538, 0.037029232777569525, 0.185379110036166, 0.030486228683189325, 0.020244199380160737, 0.17851600921396316]"
861,45,M,Low,Suburban,Medium,0.6055451292491297,Travel Explorer,"[0.02582733951465188, 0.1229548704036725, 0.05574763974745084, 0.39380525440181685, 0.07965273955339042, 0.09196003726327778, 0.042168495474235096, 0.12180689858225721, 0.06272770500778377, 0.003349020051463645]"
862,45,F,Low,Urban,Medium,0.13903946623266422,Music Fan,"[0.05522412291349589, 0.052662859377339354, 0.08638881909722729, 0.06766615336417844, 0.08387166842833393, 0.34562167076385825, 0.1144270330428453, 0.057305935556360085, 0.05169343490110534, 0.08513830255525606]"
863,35,F,Low,Urban,Medium,0.13534586101559898,Fitness Guru,"[0.20036266838610828, 0.12163298568208393, 0.005154982579163644, 0.08022825144637175, 0.05386360700879077, 0.3322576839361523, 0.02270919451698714, 0.01720202651071079, 0.05291408739722007, 0.11367451253641148]"
864,25,F,Low,Rural,Low,0.19448004198527347,Tech Enthusiast,"[0.03410246173468009, 0.172357720636775, 0.06725869332996304, 0.1833741218873435, 0.0143294592118031, 0.12503808151376977, 0.09943030772224341, 0.06818959169513755, 0.14491239649599513, 0.09100716577228939]"
865,55,M,Medium,Rural,Medium,0.3521580471730888,Book Lover,"[0.009578745068465554, 0.13537048890806674, 0.2631412540419174, 0.012902674754451116, 0.14503392293436557, 0.09174876684731502, 0.112537459606111, 0.025063639727264407, 0.025691215813390043, 0.1789318322986531]"
866,35,M,Medium,Urban,Medium,0.3622953916957259,Travel Explorer,"[0.04497952900905605, 0.2529793747614582, 0.03703855022033011, 0.014673475875419123, 0.07727955742242373, 0.08161562872827609, 0.01906526941438997, 0.01937122641393333, 0.40365670681340116, 0.04934068134131237]"
867,55,F,Medium,Urban,Medium,0.17404728652405937,Travel Explorer,"[0.09795211358931472, 0.024208527381668597, 0.07118066556998542, 0.12355906981157284, 0.32700531281835793, 0.17566281314540824, 0.03313439456973466, 0.02957249358294272, 0.0909705941537891, 0.026754015377225725]"
868,45,M,Medium,Suburban,Medium,0.43191187718303026,Book Lover,"[0.09022981396646382, 0.30479836549588907, 0.03578514017224551, 0.0038509222505782215, 0.3534732555672395, 0.02501416480179137, 0.011063032901591394, 0.03772306609260528, 0.10962367820594661, 0.028438560545649052]"
869,35,M,Low,Urban,Medium,0.12224069983000785,Fashion Forward,"[0.04904212930157017, 0.10318108923286533, 0.04268176747878585, 0.04255057669249842, 0.0023357359710163847, 0.16677675111127618, 0.058455953257362865, 0.19315773778859632, 0.140551545738071, 0.20126671342795743]"
870,25,M,High,Suburban,High,0.20894963836184968,Travel Explorer,"[0.051507649738088614, 0.10802589130630319, 0.08018453416702681, 0.11895962329317243, 0.011853720603751568, 0.015629955035118815, 0.04149192206614195, 0.1187588999532203, 0.013668953669694017, 0.4399188501674823]"
871,25,M,Low,Suburban,High,0.5242587333818168,Book Lover,"[0.34462863882716493, 0.13393242273133954, 0.025488962015319146, 0.13396224347356048, 0.03652095777844198, 0.03393290973014871, 0.23069886670488465, 0.01934935149480396, 0.007263513024678356, 0.034222134219658154]"
872,45,M,Medium,Suburban,High,0.4264085335740482,Book Lover,"[0.026640751065174207, 0.26471901159432804, 0.015838610112218342, 0.19580516917139423, 0.25365644481784083, 0.03785494589388987, 0.03925779038040067, 0.113120770416825, 0.050691672431800325, 0.002414834116128767]"
873,55,M,Low,Suburban,Medium,0.4704136451116675,Music Fan,"[0.025582822274586057, 0.2845674170781806, 0.01783573004121589, 0.03906609078766187, 0.026758043611684018, 0.05386415626859024, 0.11313126768693017, 0.08404366359319733, 0.2969198397840921, 0.05823096887386169]"
874,35,M,High,Suburban,Medium,0.7322570726526596,Fashion Forward,"[0.40338452178014617, 0.012764658158896275, 0.14993508195279248, 0.13797258004595653, 0.05428899132072514, 0.06459983476369377, 0.033140891971875995, 0.07107914744086818, 0.031861897801120115, 0.04097239476392539]"
875,25,M,Low,Urban,Medium,0.2971911642713541,Travel Explorer,"[0.07168563959260532, 0.03597760155885004, 0.07026673592352248, 0.14270014585255492, 0.13772439070144685, 0.041111323444355766, 0.11141169924128082, 0.2665383470933907, 0.09237793150572642, 0.03020618508626674]"
876,45,M,High,Suburban,Medium,0.29408373546627237,Book Lover,"[0.03873976786357433, 0.09562602110011076, 0.226790873269543, 0.29460211488086363, 0.012096816484048995, 0.011960450420632094, 0.2575850682340465, 0.03307026718080712, 0.026107709582148742, 0.0034209109842249373]"
877,25,F,Medium,Suburban,High,0.2767144223092467,Tech Enthusiast,"[0.038992357250891035, 0.00536607277037393, 0.053863671814126594, 0.20566814691931254, 0.15046836863172222, 0.07790524729282695, 0.09084117266790274, 0.014888368531586253, 0.19654965066066662, 0.16545694346059106]"
878,45,F,High,Rural,Medium,0.6653093628404954,Movie Buff,"[0.06815303188765176, 0.08849259257515418, 0.25506376011627996, 0.007821171400058887, 0.181382185230412, 0.0496734998433841, 0.18134043475355924, 0.056752897105256696, 0.045608376727398085, 0.06571205036084511]"
879,25,O,Low,Urban,Low,0.18967366225095822,Home Decorator,"[0.18797550780468325, 0.21799385404935065, 0.06050368700858507, 0.13256140276753475, 0.018919563360476028, 0.00574687964256683, 0.12092202035667622, 0.007857617379107966, 0.15614622691604294, 0.09137324071497624]"
880,25,F,Low,Suburban,Medium,0.11396092155348334,Music Fan,"[0.025836544778529008, 0.0006053719145785736, 0.05359300586477019, 0.013033795881374072, 0.06937631831212131, 0.25233310463824227, 0.06346314368689156, 0.16915033845225094, 0.18738286555620534, 0.16522551091503668]"
881,55,M,Low,Suburban,Medium,0.23541258110144278,Tech Enthusiast,"[0.04573257095235512, 0.030128136043169208, 0.1921299406262926, 0.062172574275299555, 0.01418988251881961, 0.0784197121709981, 0.3371023401611469, 0.12479450745093824, 0.09854498882557423, 0.016785346975406575]"
882,55,F,High,Urban,Low,0.060541959432358364,Movie Buff,"[0.16533865504224715, 0.04576471275070804, 0.11201938387834916, 0.14045978194355954, 0.09412334465366093, 0.05376498908407224, 0.14914448473680478, 0.09145080319333979, 0.02213354805213209, 0.12580029666512646]"
883,65,F,Medium,Suburban,Medium,0.40428211934903374,Travel Explorer,"[0.1020435946729845, 0.17227494439890234, 0.013578065097552985, 0.0028438664535429827, 0.24798837363040774, 0.01455358062208467, 0.15103529789161227, 0.15776257166078164, 0.11229702485770487, 0.025622680714426024]"
884,45,F,Medium,Suburban,Medium,0.4326867678562424,Home Decorator,"[0.1413081448130781, 0.10845785892006395, 0.1702093998554103, 0.24800774245844356, 0.1239389440999453, 0.0040195896801745006, 0.11419168109871047, 0.05708887351277711, 0.029226396109398603, 0.0035513694519979733]"
885,45,M,Medium,Suburban,High,0.1513574247331893,Fitness Guru,"[0.01126847550061419, 0.3392793858340313, 0.08166993323542839, 0.013090516696497483, 0.08330656716312818, 0.07581384173187325, 0.07286836250801149, 0.0034605612289695087, 0.2884073301080959, 0.030835025993350328]"
886,18,M,Medium,Urban,Low,0.6674308920608222,Fashion Forward,"[0.015858416364399983, 0.0023718013029130004, 0.2825684988025937, 0.010931186584104878, 0.16265752915284307, 0.18089768875720771, 0.04561364178470533, 0.12143770193558726, 0.033336556633185896, 0.14432697868245917]"
887,55,M,Medium,Suburban,Low,0.23018935070048638,Home Decorator,"[0.15562384546576344, 0.08245350093593284, 0.14508699500749328, 0.2456773259404368, 0.025378650567967502, 0.05353026206178682, 0.015048461119935089, 0.004006621279118908, 0.006092676388834437, 0.26710166123273077]"
888,65,M,Medium,Urban,High,0.6084505766500101,Book Lover,"[0.01715070224966879, 0.004122567186976244, 0.06841574317456761, 0.2764484881368215, 0.04223275411060962, 0.02528934068946514, 0.30196939210452184, 0.012920844839695576, 0.006167579243628694, 0.24528258826404498]"
889,45,M,Medium,Suburban,Low,0.2982614465478793,Home Decorator,"[0.09460483501373326, 0.016177970579927117, 0.007299898113451698, 0.12037908872500713, 0.1242841162980705, 0.08903862867554112, 0.05960670000028866, 0.18092357849543347, 0.16792931293320518, 0.13975587116534186]"
890,18,F,High,Urban,Medium,0.25658692569512137,Movie Buff,"[0.010682522218086144, 0.04891518649991785, 0.014073683861001864, 0.1027913296502478, 0.2849321956108499, 0.04968613567005578, 0.15682427075724165, 0.044181490873533354, 0.011677630853396896, 0.27623555400566874]"
891,25,M,Medium,Suburban,Medium,0.3935036610926681,Tech Enthusiast,"[0.42857543765901096, 0.046153229297866805, 0.028235659616683756, 0.0077002758732842395, 0.11832956021306569, 0.16208896939746556, 0.0548431746065113, 0.1321026116953114, 0.007442140132661297, 0.014528941508138875]"
892,45,M,Medium,Suburban,High,0.40081535489842207,Movie Buff,"[0.04139794796232811, 0.024452687646558217, 0.15287620448980552, 0.3942218535802533, 0.002485002909845809, 0.11271640993109895, 0.05898658495187981, 0.006613008244970192, 0.0013911212481156755, 0.2048591790351442]"
893,35,O,Medium,Urban,Medium,0.09585981196191763,Health Conscious,"[0.22013017630174292, 0.09030142905015831, 0.12398797187513, 0.022853307868555557, 0.08102940874891733, 0.13959451358975522, 0.04593814713570701, 0.039543763417110835, 0.1788618283836189, 0.05775945362930388]"
894,65,M,Low,Suburban,Medium,0.11473637939339744,Book Lover,"[0.02130675045711086, 0.13503754596253184, 0.1251548409872053, 0.19234092472223951, 0.14578156974547113, 0.14048121732558008, 0.02036489032103152, 0.05360780708926856, 0.005534378816787887, 0.16039007457277307]"
895,65,M,Low,Suburban,High,0.1725173706345966,Home Decorator,"[0.005781109588791058, 0.11383474723157014, 0.020121114054756428, 0.11852958359436358, 0.10079381897137521, 0.330540182358859, 0.012055204836355712, 0.15596937260210186, 0.0020026753664768677, 0.14037219139535007]"
896,35,F,Medium,Urban,Medium,0.36558760138500995,Home Decorator,"[0.020325497873278708, 0.0270913764512053, 0.11755594844282852, 0.07573038852065896, 0.014403824175207166, 0.16361547896323175, 0.09554129157027784, 0.003436038616056721, 0.411078169805142, 0.07122198558211322]"
897,25,M,Medium,Suburban,Medium,0.22554202992514294,Home Decorator,"[0.021042332215607272, 0.05993513847681993, 0.025689123753127954, 0.08904276697511129, 0.0762124824173202, 0.029342136626822564, 0.452358647606554, 0.019768831029295577, 0.21392641921257333, 0.012682121686768058]"
898,25,F,Medium,Suburban,Medium,0.26100010480660374,Fashion Forward,"[0.20046615793546468, 0.3538150944891242, 0.017672780357219874, 0.13390697736334856, 0.02116844773480693, 0.09498506174831911, 0.022941361370325625, 0.01857172656699301, 0.0016589829229259328, 0.1348134095114722]"
899,35,M,Medium,Urban,High,0.19099370739198204,Home Decorator,"[0.12250689175010328, 0.01763479512404926, 0.07784696860842856, 0.08856458936219624, 0.32487316575850694, 0.030015931600025286, 0.16030635232430854, 0.08856554078477595, 0.001405702553397156, 0.08828006213420879]"
900,18,F,Medium,Urban,Medium,0.1136755677042328,Tech Enthusiast,"[0.503848148733619, 0.020345747425545315, 0.049123918669410724, 0.009781757017018743, 0.07420678848246048, 0.03778246961025767, 0.034969321372548476, 0.1408100806954708, 0.0007711569287299092, 0.1283606110649389]"
